
05:51:49 PM       PID  minflt/s  majflt/s     VSZ    RSS   %MEM  Command
06:12:51 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:12:52 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:12:53 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:12:54 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:12:55 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:12:56 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:12:57 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:12:58 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:12:59 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:00 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:01 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:02 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:03 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:04 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:05 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:06 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:07 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:08 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:09 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:10 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:11 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:12 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:13 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:14 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:15 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:16 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:17 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:18 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:19 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:20 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:21 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:22 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:23 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:24 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:25 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:26 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:27 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:28 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:29 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:30 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:31 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:32 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:33 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:34 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:35 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:36 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:37 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:38 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:39 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:40 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:41 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:42 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:43 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:44 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:45 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:46 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:47 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:48 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:49 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:50 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:51 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:52 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:53 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:54 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:55 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:56 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:57 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:58 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:13:59 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:00 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:01 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:02 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:03 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:04 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:05 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:06 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:07 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:08 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:09 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:10 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:11 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:12 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:13 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:14 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:15 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:16 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:17 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:18 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:19 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:20 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:21 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:22 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:23 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:24 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:25 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:26 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:27 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:28 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:29 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:30 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:31 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:32 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:33 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:34 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:35 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:36 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:37 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:38 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:39 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:40 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:41 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:42 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:43 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:44 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:45 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:46 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:47 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:48 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:49 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:50 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:51 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:52 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:53 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:54 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:55 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:56 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:57 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:58 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:14:59 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:00 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:01 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:02 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:03 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:04 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:05 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:06 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:07 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:08 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:09 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:10 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:11 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:12 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:13 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:14 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:15 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:16 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:17 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:18 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:19 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:20 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:21 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:22 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:23 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:24 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:25 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:26 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:27 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:28 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:29 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:30 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:31 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:32 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:33 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:34 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:35 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:36 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:37 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:38 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:39 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:40 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:41 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:42 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:43 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:44 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:45 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:46 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:47 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:48 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:49 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:50 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:51 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:52 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:53 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:54 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:55 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:56 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:57 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:58 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:15:59 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:00 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:01 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:02 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:03 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:04 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:05 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:06 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:07 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:08 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:09 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:10 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:11 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:12 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:13 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:14 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:15 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:16 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:17 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:18 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:19 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:20 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:21 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:22 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:23 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:24 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:25 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:26 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:27 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:28 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:29 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:30 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:31 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:32 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:33 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:34 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:35 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:36 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:37 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:38 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:39 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:40 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:41 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:42 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:43 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:44 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:45 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:46 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:47 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:48 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:49 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:50 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:51 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:52 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:53 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:54 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:55 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:56 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:57 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:58 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:16:59 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:00 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:01 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:02 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:03 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:04 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:05 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:06 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:07 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:08 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:09 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:10 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:11 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:12 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:13 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:14 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:15 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:16 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:17 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:18 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:19 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:20 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:21 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:22 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:23 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:24 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:25 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:26 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:27 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:28 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:29 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:30 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:31 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:32 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:33 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:34 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:35 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:36 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:37 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:38 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:39 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:40 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:41 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:42 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:43 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:44 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:45 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:46 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:47 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:48 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:49 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:50 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:51 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:52 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:53 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:54 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:55 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:56 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:57 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:58 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:17:59 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:00 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:01 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:02 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:03 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:04 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:05 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:06 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:07 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:08 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:09 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:10 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:11 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:12 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:13 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:14 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:15 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:16 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:17 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:18 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:19 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:20 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:21 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:22 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:23 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:24 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:25 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:26 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:27 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:28 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:29 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:30 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:31 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:32 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:33 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:34 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:35 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:36 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:37 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:38 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:39 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:40 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:41 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:42 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:43 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:44 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:45 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:46 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:47 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:48 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:49 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:50 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:51 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:52 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:53 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:54 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:55 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:56 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:57 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:58 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:18:59 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:00 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:01 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:02 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:03 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:04 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:05 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:06 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:07 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:08 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:09 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:10 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:11 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:12 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:13 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:14 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:15 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:16 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:17 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:18 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:19 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:20 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:21 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:22 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:23 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:24 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:25 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:26 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:27 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:28 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:29 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:30 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:31 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:32 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:33 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:34 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:35 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:36 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:37 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:38 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:39 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:40 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:41 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:42 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:43 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:44 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:45 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:46 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:47 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:48 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:49 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:50 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:51 PM      4773      0.00      0.00  141852   4104   0.20  wget
06:19:52 PM      4773      0.00      0.00  141852   4104   0.20  wget
